address,advantage,city,company_name,education,industry,industryLables,label,position_detail,position_name,salary,size,stage,work_year
3、 有独立数据挖掘项目操作经验，参与过数据驱动营销项目；
4、具有扎实的统计学知识基础，熟悉主流的数据统计与挖掘工具/语言，可熟练使用神经网络、随机森林、SVM、聚类分类、隐马尔科夫链、决策树等算法；
5、 有较强的逻辑思维和文案撰写能力，具有创新及钻研精神，乐于学习新事务；
6、工作细致、敬业、责任心强，优秀的团队合作意识。

",数据挖掘经理,15k-25k,500-2000人,上市公司,3-5年

,"给力薪酬,快速发展,大平台",深圳,OPPO广东移动通信有限公司,本科,移动互联网,"['大数据', 'Hadoop', '数据分析']","['丰厚年终', '扁平管理', '追求极致', '本分']","
职位描述：

职责描述：
1.数据清洗，低质数据识别；反作弊
2.海量数据管理，分析，特征提取
3.基于海量用户数据，研究用户行为，构建用户画像；
4.基于海量数据，挖掘数据间关系，构建知识图谱

职位要求：
1.本科或以上学历，计算机相关专业；数据挖掘、机器学习等方向优先；
2.基础扎实，编码过关，熟悉C++；熟悉常用的算法和数据结构；
3.熟悉Linux 操作系统开发环境；
4.熟悉常用脚本语言：python、awk、perl等
5.有大规模分布式计算平台使用经验
6.有推荐系统、信息检索相关

",数据挖掘工程师（北京/深圳）,30k-60k,2000人以上,不需要融资,3-5年

,"绩效奖励,行业领先",上海,上海浅橙网络科技有限公司,本科,"移动互联网,金融",[],"['定期体检', '带薪年假', '绩效奖金', '年度旅游']","
职位描述：

岗位职责：
1. 根据业务目标，负责开发推荐、风险、催收、反欺诈等业务模型；
2. 负责建模所需的数据提取、清洗、分析工作，并完善模型文档；
3. 负责模型上线所需的对接工作，并和业务部门一起开展模型的应用、测试工作；
4. 负责数据质量和模型性能监控体系搭建的相关工作；
5. 有团队管理、培养经验优先。

任职资格：
1. 统计学、数学、计算机及各工程类专业优先，机器学习、数据挖掘等研究方向优先；
2. 熟悉基础数据挖掘模型，如回归、决策树、SVM、GBDT、神经网络等算法；具有复杂网络相关背景的优先；
3. 熟悉大数据、云计算相关技术及产品，如Hadoop、spark、maxcompute等优先；
4. 熟练使用SQL、Excel、Python、R等工具；
5. 思路清晰严谨，具备强烈的好奇心和良好的沟通学习能力，团队协作意识和责任感强。

",数据挖掘工程师,20k-40k,150-500人,B轮,1-3年

"['西直门', '甘家口', '白石桥']","美国上市,车福利多多",北京,北京易车互联信息技术有限公司,本科,"移动互联网,电子商务",[],"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']","
职位描述：

岗位职责
1.推荐系统、自然语言处理、意图识别中一个或多个领域的研究工作；
2.设计、规划、实施数据拒挖掘策略、算法；
3.根据应用场景，合理应用挖掘策略，提高业务效果；
4.调研数据算法、特征、评估方式，持续更新、迭代数据挖掘应用；
5.研究数据挖掘领域的前沿技术，针对海量用户行为和内容信息，挖掘数据价值；
岗位要求
1.机器学习、数据挖掘相关方向硕士或 3 年以上工作经验优先；
2.熟悉常用数据挖掘算法，较强的算法和数据结构功底；
3.熟练使用java、python的开发语言；
4.熟悉hadoop、spark开发工具；熟悉spark MLlib、mahout；
5.良好的逻辑思维能力,优秀的分析和解决问题的能力,对挑战性问题充满激情?；
6.良好的团队合作精神,较强的沟通能力。

",JTCPJS-数据挖掘工程师,25k-45k,2000人以上,上市公司,3-5年

,"平台好,领导亲切,6险2金,福利待遇好",上海,杭州游卡网络技术有限公司,本科,"游戏,移动互联网","['大数据', '算法']","['品牌IP', '福利健全', '稳定平台', '创业文化']","
职位描述：

职责要求：
1.负责个性化推荐等机器学习算法的理论及发展研究，并能通过代码进行离线测试分析
2.负责业务推荐相关数据处理和清洗工作，生成有价值的特征数据
3.日常的业务数据统计和数据分析工作
?
任职要求：
?
1.数学，统计学，计算机相关专业，3年及以上数据挖掘建模经验
2.数学统计等理论基础扎实，扎实的编程基础，熟练使用Python,R等
3.熟悉常用机器学习算法，如：逻辑回归、决策树、随机森林、GBDT、word2vec等
4.熟悉深度学习常用工具包，例如：Tensorflow,Sklearn等
5.深入研究各种算法的理论和实现，有个性化推荐、自然语言处理、反作弊相关经验者优先
6.有较强的团队协作能力，英语基础良好优先

",数据挖掘工程师,25k-40k,500-2000人,不需要融资,3-5年

,"期权激励,管理扁平,六险一金,晋升空间",杭州,杭州洋驼网络科技有限公司,本科,电子商务,"['电商', 'Java', 'Hadoop', 'Spark', 'Scala']","['股票期权', '带薪年假', '绩效奖金', '年终分红']","
职位描述：

工作职责：
1、运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量数据；
2、不断完善和优化算法，以技术驱动业务成长，体现技术价值；
3、构建包括但不限于推荐模型、用户画像、商业预测等。

任职要求：
1、4年以上工作经验，计算机/数学/统计相关专业背景；
2、熟练使用一门或多门开发语言(java/scala/python等)，熟练掌握常用数据结构和算法；
3、熟悉常用机器学习和数据挖掘算法，包括但不限于GBDT、协同过滤、随机森林、支持向量机、逻辑回归以及神经网络等算法；
4、熟悉spark等分布式机器学习框架，熟悉hadoop/hive等大数据处理平台；
5、了解常见的机器学习模型构建过程者优先；有推荐等模型工程化经验者优先。

",资深数据挖掘,25k-35k,500-2000人,C轮,5-10年

,京东,北京,北京京东世纪贸易有限公司,本科,"电子商务,数据服务","['汽车', '大数据', '算法']","['五险一金', '带薪年假', '免费班车', '定期体检']","
职位描述：

?1. 熟悉Java/Python等编程语言，对数据结构和算法设计有较为深刻的理解；
?2. 良好的逻辑思维能力，能够从海量数据中发现有价值的规律；
?3. 优秀的分析和解决问题的能力，对挑战性问题充满激情；
?4. 良好的团队合作精神，较强的沟通能力和学习能力；
?5. 有数据挖掘、机器学习、推荐系统相关经验优先；
?6. 有相关汽车行业数据挖掘分析经验的优先。
?工作内容：
?1. 2-3年相关工作经验；
? 2.?? 汽车后市场专业数据平台建设，包括数据交互、特征提取、数据挖掘、用户画像等；
?3. 模型的开发与优化；
?4. 数据和模型监控系统建设。

",数据挖掘工程师,15k-25k,2000人以上,上市公司,1-3年

,六险一金，弹性工作，免费三餐，租房补贴,北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",[],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

        职位职责：
1、基于头条用户的阅读行为，挖掘用户行为特征； 
2、为头条推送系统构建精准的用户兴趣标签系统；
3、负责文章的推送人群预估和挖掘；
4、负责推送相关的策略研发；

职位要求：
1、互联网行业研发工作经验，热爱互联网，对推荐技术、探索未知领域有浓厚的兴趣；
2、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；
3、精通C/C++语言编程，熟悉python／perl等脚本语言，linux平台、shell编程； 
4、具有良好的沟通能力，和良好的团队合作精神；
5、有数据挖掘、机器学习、NLP背景的优先；
6、有信息挖掘/统计分析工作经验、多语言研发经验优先。
        
",文本分析和数据挖掘工程师,20k-40k,2000人以上,C轮,1-3年

,"核心技术,股票期权,发展空间,福利待遇好",北京,北京蜜莱坞网络科技有限公司,本科,"移动互联网,文化娱乐",[],"['年底双薪', '专项奖金', '股票期权', '带薪年假']","
职位描述：

岗位描述：
1、 运用数据挖掘,统计学习的理论和方法，深入挖掘和分析用户相关数据；?
2、 用户画像的体系构建及实施；
3、设计多维度分析模型，并能根据实际情况给出数据分析结果；

1. 本科及以上学历，5年及以上数据开发工作经验；
2. 有带领5人以上项目团队完成研发工作的经验；
3. 具备独立分析和解决问题的能力，有较好的组织、协调能力及团队合作意识；
4、熟悉数据仓库建设；
5. 精通MapReduce编程模型，灵活掌握大数据运算/存储平台和工具；
6、熟悉数据可视化技术；
7、熟悉大规模数据挖掘、机器学习等相关技术；
8、对用户画像分层，推荐系统有经验者优先考虑；

",数据挖掘 leader,25k-35k,500-2000人,C轮,5-10年

"['汶水路', '大宁路', '共和新路']","数据挖掘,算法",上海,上海洋码头网络技术有限公司,本科,"移动互联网,电子商务",['电商'],"['年底双薪', '五险一金', '节日礼物', '年度旅游']","
职位描述：

岗位职责：
- 负责洋码头搜索/推荐/广告/反作弊算法的设计与研发；
- 负责数据清洗和过滤，特征抽取，算法实验，效果分析；
- 负责设计并实施算法的新方案、优化算法效果；
- 推进数据挖掘及机器学习算法在新业务领域的应用，挖掘得到有商业和产品价值的结论。
职位要求：
- 良好的编程、数据结构基础，熟悉java/python语言，熟悉Linux开发；
- 掌握基本数据挖掘方法，聚类分析、分类、回归、协同过滤、关联分析、推荐等基础算法的原理和工具，熟悉一种或多种例如numpy, pandas, sklearn, xgboost, tensorflow等开源工具，并有实际建模经验；
- 熟悉Hadoop、Hive、Spark等一个或多个分布式计算框架；
- 有一年以上数据挖掘相关工作经验，有分布式机器学习框架应用或开发经验者优先；
- 在机器学习/NLP/统计分析/特征工程等某方面有深入研究的优先；
- 有良好的团队合作意识，较强的沟通能力，敢于挑战新技术。认真负责，善于分析问题的本质，有积极钻研的态度，学习新知识的激情，有一定的抗压能力；
- 欢迎有担当，有能力，在机器学习，人工智能，深度学习等方面想进一步实践和提升的小伙伴

",数据挖掘工程师,18k-25k,500-2000人,C轮,1-3年

['望京'],绩效奖金 六险一金,北京,北京三快在线科技有限公司,本科,"移动互联网,O2O","['本地生活', '大数据', '数据分析']","['技能培训', '绩效奖金', '岗位晋升', '领导好']","
职位描述：

工作职责：1、整合美团点评公司级数据，O2O领域海量大数据价值挖掘2、专题性探索，深入数据，分析建模与框架搭建3、从数据出发，研究挖掘算法和模型，知识发现与价值提升任职资格：1、热爱大数据，有强烈的好奇心，对数据有理想和追求，数据挖掘、机器学习相关工作经验3年以上，本科以上学历。2、熟悉数据挖掘相关算法(决策树、SVM、聚类、逻辑回归、贝叶斯)，有实践经验，具备扎实的数据分析功底，业务转化与数据建模能力。3、掌握大数据海量数据处理技术，有Hadoop/Hive/Impala/Spark/MPI相关经验者或者其他大规模数据处理经验。4、至少掌握java/python/scala等一种语言。5、良好的沟通，团队协作能力。6、有从事用户研究分析、社群关系挖掘经验者尤佳

",数据挖掘工程师,20k-40k,2000人以上,D轮及以上,5-10年

,"六险一金,年底双薪,空间大",广州,广东三维家信息科技有限公司,本科,"移动互联网,硬件",[],"['技能培训', '节日礼物', '绩效奖金', '美女多']","
职位描述：

岗位职责：
1、基于海量用户行为，设计与优化用户画像数据挖掘模型；
2.设计算法，建立用户精准画像，生成全面的用户标签并能够验证结果，快速迭代算法；
3. 基于海量用户行为，建立用户数据挖掘模型，可能包括但不限于：用户价值评分、用户偏好预测 、用户画像构建等等，并产出用户标签；
4、建立家装设计行业素材库，输出家装云设计相关标签。

任职要求：
1、熟练掌握数据挖掘、机器学习的基础理论和方法，有丰富的相关研究经验，熟悉常用算法（如决策树、聚类、逻辑回归、序列标注、关联分析、SVM、贝叶斯；
2、熟练掌握至少一种编程语言:Java/Scala/Python，熟悉Linux系统及常用Shell命令；
3、参与过用户画像建模、用户画像系统或 DMP 系统的开发工作优先；
4、有用户画像建立经验，至少1年以上数据挖掘、数据分析工作经验，具有良好的数学基础和数据分析能力。

",数据挖掘工程师,10k-20k,500-2000人,B轮,不限

"['上步', '中信广场', '华强北']","最火行业,独角兽公司,技术氛围浓,成长空间大",深圳,深圳云天励飞技术有限公司,本科,移动互联网,"['大数据', '算法', '数据分析']","['节日礼物', '带薪年假', '年度旅游', '开放务实']","
职位描述：

工作职责：1、海量图像数据的结构化处理，聚类分析，关联分析；2、基于图像大数据核心业务流程的优化和挖掘；3、大数据分析平台和数据挖掘平台的系统设计、开发和优化；
任职要求：1、扎实的计算机理论、统计学、数据挖掘理论基础；2、熟悉聚类、分类、回归、图模型等机器学习算法, 对常见的核心算法理解透彻，有实际建模经验；3、能熟练使用C++、Python、Java、Scala、R等编程语言中至少一种者优先；4、1年以上工作经验，参与过至少1个大型数据挖掘工程项目，并在其中担任模型设计和调优等主要工作；5、良好的逻辑思维能力，对数字敏感，能够发现关键数据，善于发现和分析问题；6、热爱学习，善于沟通，为人正直，诚信，有较强的事业心。
有以下经验尤佳：1、熟悉机器视觉、图像分类、图像聚类，有相关项目经验；2、熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验；3、熟悉网络爬虫、物品/商品画像、用户画像建模，有相关工作经验；4、精通数据挖掘模型优化；

",数据挖掘工程师,15k-25k,500-2000人,A轮,1-3年

"['金融街', '南礼士路', '月坛']",弹性扁平、独角兽、待遇优厚、福利活动多多,北京,众安在线财产保险股份有限公司,不限,金融,[],"['定期体检', '每天下午茶', '六险一金', '年度体检']","
职位描述：

岗位职责：?
1、针对公司海量保险数据和互联网数据对汽车驾驶风险进行测算、车联网定价、精准营销和精准风控等大数据应用项目。
2、协助对项目实施中遇到的算法性能瓶颈进行诊断和改进；?
任职条件：?
1、本科及以上学历，?
2、?3年及以上数据挖掘工作经验
3、精通机器学习基本算法
4、熟悉?Linux平台上的编程环境,精通Python
5、有过互联网公司数据挖掘项目开发经验优先
6、参加过Kaggle、天池等大数据竞赛项目的优先
7、学习能力强，拥有优秀的逻辑思维能力，工作认真负责，沟通能力良好。

",高级数据挖掘工程师（北京）,12k-24k,2000人以上,上市公司,3-5年

"['望京', '来广营', '花家地']","工作氛围好,电商,时尚电商,扁平管理",北京,北京言之有物科技有限公司,本科,"移动互联网,电子商务","['电商', '大数据', '数据分析']","['五险一金', '带薪年假', '团队氛围好', '期权激励']","
职位描述：

职位描述：
工作职责:
1. 基于业务目标，分析和挖掘海量数据，发现用户行为模式与规律，优化用户价值，提升电商转化率；
2. 参与搜索、推荐、用户画像、新用户等产品迭代和体验改善，通过数据分析、算法搭建、策略优化，推动业务目标的定义、跟踪和实现。?

任职资格：
1. 本科及以上学历，2年以上数据挖掘/数据分析相关经验；
2. 对电商相关业务场景有浓厚兴趣或深刻理解，有良好的逻辑思维能力，擅长数据分析；
3. 扎实的数据结构和算法功底，熟悉Python/C++/Java，有搜索、推荐算法、用户画像、新用户体验等相关产品或研发经验者优先。

",数据挖掘开发工程师,15k-30k,50-150人,A轮,1-3年

"['中关村', '知春路', '苏州街', '苏州街', '苏州街']","五险一金,年终奖金",北京,北京世纪好未来教育科技有限公司,本科,"移动互联网,教育","['大数据', '数据分析']","['上市公司', '领军企业', '五险一金', '住福计划']","
职位描述：

任职要求：
1、计算机或者相关专业，本科以上学历，2年以上工作经验2、精通Python/C/C++等语言，在数据挖掘、机器学习领域中，具备将算法应用于实际生产系统的成功经验和能力3、具备优秀的逻辑思维能力，较强的数据分析能力，良好的沟通能力和学习能力4、具备使用大数据框架（Hadoop、Spark/Storm、hdfs）等的能力
岗位职责：
1、负责建立学生用户画像，指导学生更好的完成学习课程2、负责课程数据分析和挖掘，指导教师优化课程，提升课程体验3、负责试题、作业批改自动化，提升办公效率

",数据挖掘算法工程师,20k-40k,2000人以上,上市公司,3-5年

['来广营'],"成长空间大,公司福利好",北京,北京狸米科技有限公司,本科,"移动互联网,教育",[],"['弹性工作', '扁平管理', '朝阳产业', '老板NICE']","
职位描述：

岗位职责：1.负责业务数据ETL处理2.负责各个产品数据报表开发3.负责相关产品实时数据开发任职要求：1.熟悉大数据平台Hadoop、Spark、Storm2.熟练使用MapReduce、Hive、HDFS、Hbase、Redis、Kafka3.熟悉Java、Python4.良好的逻辑分析能力、分析问题和解决问题的能力，对数据敏感，良好的沟通能力。5.强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长

",数据挖掘工程师,25k-50k,150-500人,B轮,3-5年

"['豫园', '城隍庙', '外滩']","大牛云集,带薪年假,车补饭贴,年终多薪",上海,深圳市泉眼网络科技有限公司,本科,社交网络,"['大数据', '搜索', '数据分析']","['带薪年假', '绩效奖金', '美女多', '五险一金']","
职位描述：

岗位职责：
1、负责数据统计与分析的研发与维护；
2、根据产品经理和运营团队等的统计需求，进行开发实现；
3、负责对用户行为数据的深度挖掘，以数据指导产品改善；
任职要求：
1、全日制本科及以上学历，5年以上工作经验；
2、Java基础扎实，熟悉Netty、IBatis等开源框架，懂JVM调优更佳；
3、熟悉HBase、Spark/Storm、MapReduce等数据框架；
4、熟悉Kafka、LogStash、Redis等数据中间件；
5、良好的SQL语句功底，熟悉MySQL、PostgreSQL、Oracle数据库中的一种；
6、有日志收集相关经验或者数据仓库建设和BI经验优先；
7、逻辑清晰，快速的学习能力及良好的沟通能力。

",数据挖掘,30k-45k,500-2000人,不需要融资,5-10年

"['上地', '马连洼', '西二旗']",创业+做一件改变世界的事、15薪起、不打卡,北京,车好多旧机动车经纪(北京)有限公司,本科,O2O,[],"['带薪年假', '弹性工作', '免费班车', '美女多']","
职位描述：

岗位职责：1.负责车源定价，售卖概率、售卖周期等建模画像工作2.负责用户意愿、偏好等建模画像工作任职资格：1 计算机相关专业；2 机器学习/数据挖掘理论和技术基础；3 编程基础，精通至少一门编程语言;4 良好的逻辑思维能力，能够从海量数据中发现有价值的规律5 诚恳、踏实，对技术和工作充满热情；6 具备良好的沟通能力和团队合作精神。

",数据挖掘工程师/专家,25k-50k,2000人以上,C轮,1-3年

['张江'],"上市背景,发展潜力大,薪酬福利佳,领导好",上海,银川仁辉信息科技有限公司,本科,金融,"['征信', '算法', '数据分析']","['交通补助', '午餐补助', '五险一金', '节日福利']","
职位描述：

数据挖掘工程师

职位描述：1. 参与风险方面基于客户信息、征信信息、行为信息的数据分析研究，协助提升风控系统风险识别准确性；2. 负责日常系统运营数据（日报、周报等）的分析及监测，能够及时发现异常及问题，并预警；3. 深入了解业务逻辑，与风控团队积极沟通，从整体角度建立数据支持方案，为相关团队日常运营及决策提供有效的数据支持；4. 负责平台活动等数据分析报告的规划与输出；5. 积极主动地理解业务、运营团队目标，通过应用分析方法和工具的灵活使用，高效实现相应业务的风险管理等分析需求，提供优化现有风险策略和流程的建议方案；6. 完成领导交办的其他相关数据分析工作。任职要求：1. 计算机、统计学、数学等相关专业本科以上学历；2. 三年及以上互联网、金融等行业的数据、风险等分析相关工作经验；3. 熟悉MySQL/Oracle等主流数据库，精通SQL；4. 具有丰富的数据分析、建模实践经验了解NOSQL数据库；5. 熟悉Python、R、EXCEL、SPSS等分析统计工具，熟悉数据挖掘、机器学习等常用算法更佳；6. 具有良好的逻辑分析能力、沟通能力和文字表达能力，良好的执行力；7. 乐于面对挑战，能够积极创新，优秀的团队合作精神，诚实，勤奋，严谨。

福利：

13薪+年终奖?五险一金
一年至少一次涨薪机会
饭贴车贴 25元/天
加班可申请调休
加班至9点饭贴另加20元/天
加班至10点打车全额报销
80元/人/月，团建基金
入职健康体检
每月集体生日会，生日的同学享有神秘个性化小礼物一份
带薪年假 每月0.5天年假，一年6天


",数据挖掘工程师,12k-20k,50-150人,不需要融资,1-3年

"['上地', '马连洼', '西二旗']","股票期权,带薪年假,免费健身,集体旅行",北京,北京博智天下信息技术有限公司,本科,教育,"['教育', '算法', '数据分析']","['扁平管理', '定期体检', '股票期权', '团建活动']","
职位描述：

岗位职责：
1. 研究教育数据的挖掘，如从数据中学习各项能力间的关系、从数据中学习用户行为之间的关系等；
2. 负责知识图谱的建立、用户行为数据的分析和建模、基于知识图谱和用户行为的个性化学习路径推荐等；

任职要求：
1. 机器学习, 数据挖掘, 统计以及相关专业硕士以上学历；
2. 熟练掌握主要的机器学习算法；
3. 熟悉概率图模型、深度学习的优先；
4. 了解计算机基础理论和扎实的计算机编程功底；
5. 良好的C／C++, python等编程能力；
6. 良好的沟通能力和组织协调能力。

",数据挖掘工程师,20k-40k,150-500人,B轮,3-5年

"['大屯', '奥运村', '亚运村']","发展快,平台大,机会多,待遇好",北京,北京京东世纪贸易有限公司,本科,"电子商务,数据服务","['广告营销', '大数据', '数据分析']","['五险一金', '带薪年假', '免费班车', '定期体检']","
职位描述：

岗位职责：
1.? 负责业务数据和项目相关需求的收集、整理和维护（e.g. 线上广告精准营销）
2.? 海量数据整合分析，数据建模与优化，挖掘潜在数据信息，为商业分析与决策提供数据支持
3.? 负责日常用户数据分析（e.g. 符合营销需求的人群包大小、分布；广告点位流量预估；用户行为分析，关联分析等），通过数据对人群进行分类整合，深度挖掘
4.? 与BI、数据部合作，建立、维护相关的应用层数据表；针对部门所需的日常经营分析报表，提供自动化解决方案
?
任职要求：
1.? 大学本科以上学历，211院校，计算机科学、数学、软件工程、统计、信息系统相关背景优先，硕士优先
2.?? 3-5年大数据研发挖掘经验，1-2年互联网/广告/快销/金融/地产行业分析经验
3.?? 熟悉Hadoop 生态圈，熟练掌握Hive/Scala开发，Hive/Spark调优，深入理解HDFS/Hive/Spark/Impala/Hbase/Kafka等项目
4.?? 熟悉常见的统计和机器学习算法（回归，决策树，提升，SVM，神经网络），熟悉Python/R优先
5.?? 熟悉数据仓库架构，完整的数据采集，清洗，预处理，存储，分析挖掘过程经验
6.?? 理解研发成果对业务、用户的影响，基于客户需求进行快速迭代
7.?? 与业务、数据分析师、研发、产品经理等多元化团队成员沟通协作
8.?? 强烈的责任心，工作细致，有条理，善于学习和自主学习的能力，具有良好的团队合作精神，能够承担一定的工作压力，较强的逻辑分析能力和文字表达能力

",数据挖掘工程师,15k-30k,2000人以上,上市公司,3-5年

"['望京', '来广营']","发展空间大,行业标杆,环境好",北京,北京蜜莱坞网络科技有限公司,本科,"移动互联网,文化娱乐",[],"['年底双薪', '专项奖金', '股票期权', '带薪年假']","
职位描述：

岗位描述：
1、负责对数据进行清理、甄别、归类和整合等，提升数据质量；
2、设计多维度分析模型，并能根据实际情况给出数据分析结果；
3、针对海量用户行为和内容信息，构建和优化用户画像
任职要求：
1、计算机或统计学相关专业,3年以上相关工作经验；
2、熟悉关系型据库，SQL技能娴熟；
3、熟悉Hadoop, Hive, Spark分布式平台；
4、Scala\python\JAVA至少熟练掌握一种编程语言；
5、熟悉数据可视化技术；
6、熟悉大规模数据挖掘、机器学习等相关技术；
7、对用户画像分层，推荐系统有经验者优先考虑；?

",数据挖掘工程师,30k-40k,500-2000人,C轮,1-3年

,"六险一金,弹性工作,免费三餐,租房补贴",北京,北京字节跳动科技有限公司,本科,"移动互联网,数据服务",['汽车'],"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']","
职位描述：

职位职责：1、完成DMP的商业标签的挖掘工作，根据广告主的需求，完成商业标签体系2、优化和完善所属方向的数据分析体系，对商业垂直行业建立标签体系3、和PM配合，完成产品的初步调研，对产生的标签做出有效的评估职位要求：1、良好的计算机教育背景，优秀的编程能力，优秀的工程架构能力2、熟悉大规模数据挖掘、机器学习、分布式计算中一项或多项，对GBDT，LR 等模型熟悉3、掌握Mysql，Hadoop，Hive，spark等开源软件和框架，熟悉其中一两项，精通加分4、有广告投放机制、用户数据建模挖掘经验者优先

",数据挖掘工程师,40k-70k,2000人以上,C轮,1-3年

,"SPSS,数据建模",东莞,东莞市糖酒集团美宜佳便利店有限公司,大专,其他,"['大数据', '数据分析']","['带薪年假', '提供住宿', '员工餐厅', '专项奖金']","
职位描述：

岗位职责： 1、理解并挖掘用户需求，进行数据建模； 2、根据业务需求研究数据挖掘算法，开发和改进数据挖掘工具； 3、根据需求完成数据挖掘项目，解释数据挖掘结果，提供决策支持。  职位要求： 1、统计学、应用数学、计算机等相关专业，本科及以上学历； 2、熟练掌握多种统计和挖掘方法； 3、熟练使用SPSS、R、MATLAB等一种相关数据分析软件； 4、较强的数据敏感度，逻辑分析能力和文档写作能力； 5、有责任心，良好的沟通能力和组织管理能力以及心理承受能力，勇于接受挑战； 6、有相关经验优先。?


",数据挖掘,6k-10k,500-2000人,不需要融资,1-3年

"['上地', '西北旺', '马连洼']","人工智能,前景广阔,福利齐全,技术领先",北京,苏州锦佰安信息技术有限公司,本科,信息安全,[],"['股票期权', '弹性工作', '带薪年假', '绩效奖金']","
职位描述：

岗位职责：
1、负责分析处理海量数据；
2、按照预定规则编写模型和算法。

任职要求：
1、全日制本科学历及以上，2年以上相关工作经验；
2、必须熟悉python；
3、熟悉常用的python科学计算库和深度学习库；
4、有数据处理实际相关工作经验；
5、有良好的数理统计基础；
6、熟悉至少一种数据库以及相关操作，mongodb优先；
7、了解python HTTP协议，基本操作。

优先条件：
1、能快速到岗者优先。

",数据挖掘工程师,20k-40k,15-50人,天使轮,不限

,"17薪,有午餐",北京,北京快松果科技有限公司,本科,"O2O,生活服务","['本地生活', '工具软件', 'Java']","['年底双薪', '股票期权', '带薪年假', '年度旅游']","
职位描述：

职位诱惑：
广阔的成长空间
挑战自己能力的极限
您的每一项改进都造福千万用户
为天朝的城镇化运动疯狂打Call
?
职位描述：
?
工作职责
- 打造一套牛逼的城市车辆调度系统
- 不断改进用车需求预测算法
- 保证我们系统坚若磐石
- 提升程序员的自我修养
?
工作要求
- 有数据分析经验，有地理位置信息项目经验尤佳；
- 熟悉常见数据结构和算法；
- 有严密的逻辑推理能力，有创新的想法尤佳；
- 熟悉Java/Python中的一种语言；
- 有代码洁癖

",算法-数据挖掘,30k-40k,150-500人,C轮,3-5年

,"五险一金,年终奖,节日福利,各类培训",成都,国信优易数据有限公司,本科,数据服务,"['大数据', '数据分析']","['年底双薪', '技能培训', '绩效奖金', '岗位晋升']","
职位描述：

岗位职责：1、收集和挖掘用户需求，进行业务需求的整理和初步的分析工作；2、产出会议纪要、用户与业务需求说明书、需求规格说明书等工作成果；3、在进行项目需求分析的同时，在行业应用层面进行业务积累与沉淀；4、进行需求讲解，帮助研发与测试团队准确的理解需求；5、对需求过程进行管理，合理安排需求工作计划，对需求进行跟踪并管理需求变更。
任职要求：1、本科及以上学历，数学等相关专业，3年以上相关工作经验；2、熟练掌握常用需求流程图工具，具备一定的流程分析梳理能力；3、熟练掌握常用原型制作工具Axure，具备一定的用户界面设计能力；4、熟练将需求信息转化为需求文档，具备良好的文字表达能力；5、有优秀的分析问题和解决问题的能力，良好的团队合作意识，能承受一定工作压力。________________________________________________公司福利：1、五险一金2、周末双休3、员工宿舍4、公司活动5、节假日福利6、丰厚的年终奖7、弹性工作制一、薪资我们提供具竞争力的薪酬待遇，日渐完善的晋升机制，后期年度绩效考核优秀者，有机会获得丰厚的绩效奖金！二、福利待遇五险一金全都有，还有公司员工宿舍为你分忧！假期：周末和法定节假日休息。更有年休假、婚丧假、产假等带薪假期！活动：文体活动,部门聚餐、集体出游，丰富多彩的员工活动，工作之余嗨不停！福利：结婚福利、生日福利、生育福利、节日福利。红包多多，礼品多多！年轻、激情、充满活力的工作团队！轻松、和谐、富有挑战性的工作氛围！
?
?


",数据挖掘工程师,7k-14k,500-2000人,B轮,3-5年

['苜蓿园'],信息科技+军工，平台优质，有竞争力薪酬,南京,中国电子科技集团公司第二十八研究所,硕士,"信息安全,企业服务","['信息安全', '大数据', '数据分析', '搜索']",[],"
职位描述：

        工作职责
1、负责用户行为数据的分析，挖掘，从海量的数据中找出有用的信息
2、负责研究算法，利用用户行为模型对产品进行评估和改进
3、负责构建用户数据模型，研究互联网产品，用户变化，用以支持各项决策
4、负责因项目研发需要的其他工作职责
任职资格
1、硕士及以上学历，具有机器学习、信息检索、统计学、等相关工作经历者优先
2、具有较好的数据分析，抽象理解能力 思维敏捷，良好的逻辑分析能力、良好的沟通及组织能力
3、熟悉Python或者C+Java等程序设计语言
        
",数据挖掘,12k-24k,2000人以上,不需要融资,1-3年

"['酒仙桥', '大山子', '将台路']",海外项目,北京,北京千橡网景科技发展有限公司,本科,"社交网络,金融",['移动互联网'],"['五险一金', '通讯津贴', '带薪年假', '绩效奖金']","
职位描述：

